StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,prolific_ID,1_Date_of_birth,2_Gender,3_Education,4_Income,5_Political,6_Platforms,6_Platforms_10_TEXT,7_Personalization,8_Satisfaction,9_T_understand_you,10T_understand_other,11_T_benefit_1,11_T_benefit_4,11_T_benefit_5,11_T_benefit_6,12_T_fee_9,T_13_preferences_1,T_13_preferences_4,T_13_preferences_5,14_T_Equal_fee,15_T_fee_2_1,15_T_fee_2_2,9_C_understand_you,10C_understand_other,11_C_benefit_1,11_C_benefit_4,11_C_benefit_5,11_C_benefit_21,12_C_fee_9,C_13_preferences_1,C_13_preferences_4,C_13_preferences_5,C_equal_fee,C_fee_2_1,C_fee_2_2
12/2/2021 11:50,12/2/2021 11:53,IP Address,205.178.26.16,100,193,TRUE,12/2/2021 11:53,R_qydx9MSXgPrZUvD,,,,,41.92149353,-87.64459991,anonymous,EN,607371afec9eae723cd4b3a1,1981,Female,College / university,$5000 to $9999,Democrat,"Disney Plus,Hulu,Netflix,Paramount Plus",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,3,4,5,5,4,2,3,They should be charged the same amount,5,5
12/2/2021 11:50,12/2/2021 11:53,IP Address,67.0.90.182,100,215,TRUE,12/2/2021 11:53,R_2CdKM2jnTkju3Mn,,,,,35.15179443,-106.5789032,anonymous,EN,6091d1f98cfcfa3b3fec1135,1996,Female,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,3,5,5,8,5,1,4,They should be charged the same amount,8,8
12/2/2021 11:50,12/2/2021 11:53,IP Address,174.21.15.244,100,195,TRUE,12/2/2021 11:53,R_3qQkAtJ2TA3m6fg,,,,,47.69009399,-122.3746948,anonymous,EN,6101d686dc9bf9c963e5856d,1986,Female,Graduate school,$5000 to $9999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,2,5,5,10,4,4,4,User A,10,5
12/2/2021 11:50,12/2/2021 11:55,IP Address,67.53.130.214,100,290,TRUE,12/2/2021 11:55,R_1jiYuqiPWj1fIvU,,,,,44.43710327,-88.07949829,anonymous,EN,60fecbc19cec3be981dc9152,1997,Female,High school,Less than $1999,Republican,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Peacock,Spotify",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,5,1,2,5,10,4,4,5,User A,10,7
12/2/2021 11:50,12/2/2021 11:55,IP Address,108.22.203.188,100,292,TRUE,12/2/2021 11:55,R_3syxZdD8rlipH17,,,,,39.6342926,-77.73370361,anonymous,EN,6112f0d08bf15bbbf49ee28f,1997,Male,College / university,$10000 to $19999,Democrat,"Amazon Prime / Amazon Music,Netflix,Spotify",,Sometimes,Sometimes,Yes,Yes,4,3,4,5,15,5,2,4,They should be charged the same amount,15,15,,,,,,,,,,,,,
12/2/2021 11:50,12/2/2021 11:56,IP Address,205.154.17.192,100,332,TRUE,12/2/2021 11:56,R_3OeR5zZPFMqY2T2,,,,,34.06480408,-118.0859985,anonymous,EN,5f7012d59b7f225dc1ba2090,1996,Female,College / university,Prefer not to say,Prefer not to say,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,Hulu,Netflix",,Sometimes,Sometimes,Yes,Yes,4,4,5,5,11,4,2,3,User A,13,11,,,,,,,,,,,,,
12/2/2021 11:50,12/2/2021 11:56,IP Address,68.109.55.174,100,348,TRUE,12/2/2021 11:56,R_1pyfIFXaPLqznx1,,,,,32.78939819,-83.68070221,anonymous,EN,5d9a1d25ada432001272773e,1985,Female,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,HBO Max,Hulu,Netflix,Paramount Plus,YouTube Premium / YouTube Music",,Most of the time,Sometimes,,,,,,,,,,,,,,Yes,No,3,3,3,5,12,5,1,4,User A,12,8
12/2/2021 11:50,12/2/2021 11:57,IP Address,107.77.201.11,100,422,TRUE,12/2/2021 11:57,R_2PduJOUiBDDYEPj,,,,,32.7796936,-96.80220032,anonymous,EN,5daf1d3f8d1f230014c71e21,1976,Male,College / university,$5000 to $9999,Democrat,"Amazon Prime / Amazon Music,HBO Max,Netflix,Spotify,YouTube Premium / YouTube Music",,Rarely,Rarely,,,,,,,,,,,,,,Yes,No,3,2,5,5,8,5,2,3,They should be charged the same amount,8,8
12/2/2021 11:49,12/2/2021 11:50,IP Address,73.67.153.89,100,107,TRUE,12/2/2021 11:50,R_24BOa0V2xdbiweU,,,,,44.06829834,-123.0763016,anonymous,EN,60304fde9070c1ec23a04af7,1995,Non-binary / third gender,High school,Less than $1999,Independent,,,,,,,,,,,,,,,,,,Yes,No,2,2,4,5,15,5,1,1,They should be charged the same amount,15,15
12/2/2021 11:49,12/2/2021 11:51,IP Address,47.35.37.54,100,140,TRUE,12/2/2021 11:51,R_1hYJ80MFkRbYaK9,,,,,40.36909485,-122.3375015,anonymous,EN,5adeb4e9f6b58c0001fa70aa,1998,Male,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Netflix,Spotify,YouTube Premium / YouTube Music",,Most of the time,Sometimes,,,,,,,,,,,,,,Yes,Yes,5,5,5,5,5,5,2,5,They should be charged the same amount,5,5
12/2/2021 11:49,12/2/2021 11:51,IP Address,165.225.58.228,100,136,TRUE,12/2/2021 11:51,R_2tLT5IuNv3SWfdH,,,,,41.31399536,-81.67559814,anonymous,EN,611544cbd114d32abd55e7ad,1993,Male,College / university,$5000 to $9999,Independent,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,Peacock",,Sometimes,Rarely,,,,,,,,,,,,,,Yes,No,2,4,5,5,14,5,1,3,User A,10,9
12/2/2021 11:49,12/2/2021 11:51,IP Address,173.20.113.87,100,174,TRUE,12/2/2021 11:51,R_1N6tnpO5LFWFVNT,,,,,30.42120361,-86.89260101,anonymous,EN,6148fe3ea15ce594ba0a1655,1996,Female,Graduate school,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,Hulu,Netflix",,Sometimes,Most of the time,Yes,Yes,3,4,5,5,10,2,2,1,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 11:49,12/2/2021 11:51,IP Address,73.171.176.75,100,141,TRUE,12/2/2021 11:51,R_2zBZtk8Up8vjY1m,,,,,29.96279907,-82.12519836,anonymous,EN,5d37de63b78497001ad6b44b,1977,Female,College / university,$5000 to $9999,Republican,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Netflix,Peacock,Spotify",,Never,,Yes,Yes,3,3,3,5,8,5,3,2,They should be charged the same amount,8,8,,,,,,,,,,,,,
12/2/2021 11:49,12/2/2021 11:52,IP Address,68.36.87.223,100,136,TRUE,12/2/2021 11:52,R_1Nky09XwxcMwDMP,,,,,42.94689941,-85.62059784,anonymous,EN,5efe1ba6649c910ffdd56c6a,1991,Male,College / university,Less than $1999,Independent,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Rarely,Sometimes,Yes,Yes,3,4,5,5,8,4,2,2,User A,8,5,,,,,,,,,,,,,
12/2/2021 11:49,12/2/2021 11:52,IP Address,40.130.148.13,100,185,TRUE,12/2/2021 11:52,R_31HEIkKpIQIcmfM,,,,,43.60549927,-84.77960205,anonymous,EN,61057ce8baa9a56a9c2fb648,1997,Male,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Spotify",,Rarely,Sometimes,,,,,,,,,,,,,,Yes,Yes,3,4,5,5,5,5,1,5,They should be charged the same amount,5,5
12/2/2021 11:49,12/2/2021 11:52,IP Address,74.219.227.162,100,157,TRUE,12/2/2021 11:52,R_12coLpL3XU0A4Gt,,,,,39.73519897,-84.08640289,anonymous,EN,6100164834de2c2ab7afceef,1994,Female,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Peacock",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,3,2,4,5,10,4,3,3,User A,10,8
12/2/2021 11:49,12/2/2021 11:52,IP Address,216.56.49.67,100,178,TRUE,12/2/2021 11:52,R_2S0rHtxOVCPotZd,,,,,45.17829895,-89.6914978,anonymous,EN,61114ab144bfe39a305e049f,1995,Female,College / university,$2000 to $4999,Democrat,"Disney Plus,Hulu,Netflix,Spotify",,Always,Most of the time,,,,,,,,,,,,,,Yes,No,5,1,2,5,5,1,1,5,They should be charged the same amount,5,5
12/2/2021 11:49,12/2/2021 11:53,IP Address,98.195.154.92,100,217,TRUE,12/2/2021 11:53,R_UKMrXDOnF8iCfiF,,,,,29.58399963,-95.03959656,anonymous,EN,5f369f5484d5ad083b7ce317,1984,Female,College / university,$5000 to $9999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix",,Rarely,Rarely,Yes,Yes,3,3,4,5,10,5,1,1,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 11:49,12/2/2021 11:53,IP Address,24.154.218.169,100,273,TRUE,12/2/2021 11:53,R_9AZnCz7BTKImpep,,,,,37.97290039,-82.02059937,anonymous,EN,60e3e22444cf3ebee262e279,1993,Male,High school,Less than $1999,Republican,"Disney Plus,Hulu,Netflix",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,4,3,5,5,10,4,5,4,User A,10,0
12/2/2021 11:49,12/2/2021 11:55,IP Address,71.206.40.175,100,377,TRUE,12/2/2021 11:55,R_BEzIFHRhqCuyg8N,,,,,39.36410522,-77.46219635,anonymous,EN,614e18512c4025628a3e92c0,1982,Female,Graduate school,$5000 to $9999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Rarely,Sometimes,Yes,Yes,4,4,5,5,10,5,2,2,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 11:49,12/2/2021 12:04,IP Address,65.190.151.116,100,874,TRUE,12/2/2021 12:04,R_2tzfyGYhRmXflpW,,,,,35.65769958,-78.38369751,anonymous,EN,5e5e9f949ec7440200735db7,1992,Female,College / university,$2000 to $4999,Republican,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,4,3,3,5,7,4,4,3,User A,7,6
12/2/2021 11:49,12/2/2021 12:04,IP Address,68.111.226.22,100,942,TRUE,12/2/2021 12:04,R_Q0m3NOqD9nEmnqp,,,,,33.10969543,-117.0670013,anonymous,EN,610c1f5589b34e1f2b8f4d1f,1997,Female,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Netflix",,Rarely,Sometimes,Yes,Yes,4,4,5,5,4,4,1,4,They should be charged the same amount,4,4,,,,,,,,,,,,,
12/2/2021 11:48,12/2/2021 11:51,IP Address,174.208.231.197,100,162,TRUE,12/2/2021 11:51,R_2q9lroEjkn83qGM,,,,,41.7696991,-87.69850159,anonymous,EN,60fd80b85dd6b22f66d16822,1990,Female,College / university,$2000 to $4999,Something else,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,Hulu,Netflix,Spotify",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,4,4,4,5,7,4,1,4,User A,9.99,7.99
12/2/2021 11:48,12/2/2021 11:51,IP Address,166.205.107.32,100,175,TRUE,12/2/2021 11:51,R_Z9VbY3pVv6uoY7L,,,,,33.74989319,-117.9071045,anonymous,EN,5f6531752676190a2ac1b2bc,1981,Female,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,HBO Max,Hulu,Netflix,Pandora,Paramount Plus,Peacock,YouTube Premium / YouTube Music",,Rarely,Sometimes,Yes,Yes,3,4,5,5,10,5,1,3,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 11:48,12/2/2021 11:51,IP Address,108.20.195.184,100,199,TRUE,12/2/2021 11:51,R_SAGzjb12OipGr6h,,,,,42.41879272,-71.15570068,anonymous,EN,5f52afc954863a5bd06a1665,1987,Female,Graduate school,$5000 to $9999,Independent,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,HBO Max,Netflix,Spotify",,Sometimes,Sometimes,Yes,Yes,4,4,5,5,10,3,4,4,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 11:48,12/2/2021 11:51,IP Address,73.193.30.110,100,167,TRUE,12/2/2021 11:51,R_3ikxNPWu0gb9HyF,,,,,48.79899597,-122.4499054,anonymous,EN,5c7dcd11f066ff001568e56a,1993,Female,College / university,Less than $1999,Independent,Netflix,,Rarely,Rarely,Yes,Yes,4,4,5,5,8,5,1,3,They should be charged the same amount,8,8,,,,,,,,,,,,,
12/2/2021 11:48,12/2/2021 11:51,IP Address,24.95.74.234,100,194,TRUE,12/2/2021 11:51,R_Od85tdncqkxrxQt,,,,,41.12359619,-83.18190002,anonymous,EN,6004f2c9a814f031f50a5562,1992,Female,College / university,$2000 to $4999,Democrat,"Hulu,Netflix",,Never,,Yes,Yes,3,4,5,5,4,5,1,5,They should be charged the same amount,4,4,,,,,,,,,,,,,
12/2/2021 11:48,12/2/2021 11:51,IP Address,172.58.155.113,100,199,TRUE,12/2/2021 11:51,R_XjFomcKx2vANEJj,,,,,35.229599,-80.84300232,anonymous,EN,609c5565b5087bddf91589a9,1997,Non-binary / third gender,Graduate school,Less than $1999,Independent,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Most of the time,Most of the time,,,,,,,,,,,,,,Yes,No,5,4,5,5,7,5,5,5,They should be charged the same amount,7,7
12/2/2021 11:48,12/2/2021 11:52,IP Address,71.173.146.228,100,245,TRUE,12/2/2021 11:52,R_1C7y8xVrUnzGqgZ,,,,,40.26159668,-76.64679718,anonymous,EN,60fe17d403e7873f58d332e9,1998,Female,College / university,$2000 to $4999,Democrat,"Apple Music,Disney Plus,Netflix",,Sometimes,Sometimes,Yes,Yes,4,4,3,5,10,5,2,4,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 11:48,12/2/2021 11:59,IP Address,98.182.163.131,100,700,TRUE,12/2/2021 11:59,R_1FG1kAaaGOpGQdZ,,,,,36.21800232,-115.1708984,anonymous,EN,5a02d158c259f300017652b8,1997,Female,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,1,1,5,5,10,5,1,1,They should be charged the same amount,10,10
12/2/2021 11:47,12/2/2021 11:49,IP Address,76.178.21.59,100,137,TRUE,12/2/2021 11:49,R_pcSOz1AOJTzQv8l,,,,,46.73139954,-117.1733017,anonymous,EN,60fda85bb6196efae1e3a29b,1997,Female,Graduate school,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Spotify",,Sometimes,Most of the time,Yes,Yes,3,1,2,5,7,3,4,5,They should be charged the same amount,7,7,,,,,,,,,,,,,
12/2/2021 11:47,12/2/2021 11:50,IP Address,136.50.138.71,100,223,TRUE,12/2/2021 11:50,R_2CjlZuspH7CmIwy,,,,,29.41870117,-98.6882019,anonymous,EN,6074391ef6527366aa827f42,2002,Female,High school,Less than $1999,Democrat,"Apple Music,Disney Plus,Hulu,Netflix,Spotify",,Sometimes,Sometimes,Yes,Yes,4,3,5,5,5,4,4,4,User B,5,8,,,,,,,,,,,,,
12/2/2021 11:47,12/2/2021 11:51,IP Address,68.92.157.191,100,238,TRUE,12/2/2021 11:51,R_DufnQ68a9A5p48F,,,,,37.7519989,-87.15139771,anonymous,EN,60ecdf83fe558bac79ff23c4,1986,Female,High school,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix",,Sometimes,Rarely,Yes,Yes,4,4,5,5,20,5,1,5,They should be charged the same amount,9.99,9.99,,,,,,,,,,,,,
12/2/2021 11:47,12/2/2021 11:51,IP Address,173.24.34.47,100,290,TRUE,12/2/2021 11:51,R_3Gvtfp10y22Fl3p,,,,,38.93359375,-92.36299896,anonymous,EN,61085a8a83e827bdd22b6abf,1997,Female,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,HBO Max,Hulu,Netflix,Paramount Plus,Peacock,Spotify,Other",ESPN,Rarely,Sometimes,,,,,,,,,,,,,,Yes,No,3,2,4,5,12,5,2,4,User A,12,10
12/2/2021 11:47,12/2/2021 11:52,IP Address,76.23.142.254,100,292,TRUE,12/2/2021 11:52,R_3PtsYKEckFTPOFQ,,,,,41.27760315,-72.81150055,anonymous,EN,5f406d28899a9b1a9ddd609a,1979,Female,College / university,$5000 to $9999,Independent,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Peacock,Spotify",,Sometimes,Sometimes,Yes,Yes,4,4,5,5,8,4,1,4,User A,8,2,,,,,,,,,,,,,
12/2/2021 11:46,12/2/2021 11:48,IP Address,75.72.99.137,100,150,TRUE,12/2/2021 11:48,R_AASsGnEJveTHyGB,,,,,44.9855957,-93.26550293,anonymous,EN,5e51a47589d7ad1d0611e450,1998,Non-binary / third gender,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,2,4,5,5,5,1,4,User A,7,5
12/2/2021 11:46,12/2/2021 11:48,IP Address,104.39.60.196,100,120,TRUE,12/2/2021 11:48,R_2yl71HTBErqkzyd,,,,,40.97050476,-78.20410156,anonymous,EN,61113e7b002893aa76ff6e8e,2000,Non-binary / third gender,College / university,$10000 to $19999,Independent,"Amazon Prime / Amazon Music,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Sometimes,Yes,Yes,3,3,5,5,10,5,4,2,User A,10,5,,,,,,,,,,,,,
12/2/2021 11:46,12/2/2021 11:49,IP Address,73.97.143.4,100,149,TRUE,12/2/2021 11:49,R_2DNg4tZ48OB7OIo,,,,,47.68589783,-122.2994003,anonymous,EN,6149523ce16154422ae12795,2003,Female,High school,Less than $1999,Independent,"Amazon Prime / Amazon Music,Disney Plus,Netflix,Spotify,YouTube Premium / YouTube Music",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,2,1,3,5,3,4,4,4,User B,1,3
12/2/2021 11:46,12/2/2021 11:49,IP Address,69.136.227.17,100,156,TRUE,12/2/2021 11:49,R_1LqEfFRVNm6o7V0,,,,,38.60749817,-76.604599,anonymous,EN,5fb2c8cedea90c95b01736da,1993,Female,College / university,$2000 to $4999,Democrat,Netflix,,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,2,5,5,12,4,2,2,They should be charged the same amount,12,12
12/2/2021 11:46,12/2/2021 11:49,IP Address,12.180.73.170,100,198,TRUE,12/2/2021 11:49,R_3h9m9uGUsws4Xil,,,,,32.3710022,-88.73899841,anonymous,EN,60fdcc2bd36d10b134c14cb8,1997,Female,College / university,$20000 or more,Independent,"Amazon Prime / Amazon Music,Apple Music,Hulu,Netflix",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,3,4,5,10,4,2,4,User A,15,10
12/2/2021 11:46,12/2/2021 11:49,IP Address,99.64.253.4,100,180,TRUE,12/2/2021 11:49,R_r6yCi32CvDQ1cd3,,,,,41.71240234,-87.74780273,anonymous,EN,5ddb58c61f179ea91098c6c1,1987,Female,College / university,$5000 to $9999,Democrat,"Disney Plus,Netflix",,Never,,Yes,Yes,4,4,5,5,3,5,1,2,They should be charged the same amount,3,3,,,,,,,,,,,,,
12/2/2021 11:46,12/2/2021 11:50,IP Address,24.14.158.108,100,204,TRUE,12/2/2021 11:50,R_28Il9E2DjTHMEni,,,,,42.03640747,-88.3239975,anonymous,EN,5dd31871c5faa232d3c20365,1983,Male,College / university,$5000 to $9999,Independent,Amazon Prime / Amazon Music,,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,3,4,5,5,5,2,3,They should be charged the same amount,5,5
12/2/2021 11:46,12/2/2021 11:50,IP Address,73.19.49.230,100,291,TRUE,12/2/2021 11:51,R_ZtbYVcKx9hpeWnT,,,,,47.22489929,-122.4445038,anonymous,EN,5dd773812b033b7177af88f1,1979,Female,College / university,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Spotify",,Rarely,Sometimes,,,,,,,,,,,,,,Yes,No,4,3,5,5,10,4,3,3,User A,10,0
12/2/2021 11:46,12/2/2021 11:51,IP Address,174.203.213.169,100,331,TRUE,12/2/2021 11:51,R_2sZHLjglXXRRtXX,,,,,35.13619995,-80.76730347,anonymous,EN,5e1d186d415cc20a9927543b,1988,Female,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Rarely,Sometimes,,,,,,,,,,,,,,Yes,No,3,2,4,5,10,5,2,2,User A,12,10
12/2/2021 11:46,12/2/2021 11:52,IP Address,129.21.118.139,100,365,TRUE,12/2/2021 11:52,R_BssvdqfN2ChMgdX,,,,,43.08009338,-77.63420105,anonymous,EN,60ff001994019d4f4cb688d5,2003,Female,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,Yes,4,4,4,5,8,4,2,4,They should be charged the same amount,8,8
12/2/2021 11:46,12/2/2021 11:53,IP Address,50.76.161.109,100,432,TRUE,12/2/2021 11:53,R_2f0OF7cQkcCZ4iK,,,,,36.17689514,-86.73390198,anonymous,EN,610afdbbf0570bc4ad98f216,1995,Female,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Peacock,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,1,3,5,9,3,4,4,They should be charged the same amount,9,9
12/2/2021 11:45,12/2/2021 11:48,IP Address,167.206.19.2,100,155,TRUE,12/2/2021 11:48,R_bJdXGBoFMzDanZf,,,,,40.93519592,-73.83409882,anonymous,EN,609f13e0238456b7370bc327,2002,Male,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,HBO Max,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,2,5,5,4,5,1,4,They should be charged the same amount,4,4
12/2/2021 11:45,12/2/2021 11:48,IP Address,184.153.83.77,100,188,TRUE,12/2/2021 11:48,R_2PdT9u6Nl07BZ3K,,,,,40.78089905,-73.95020294,anonymous,EN,5e6033dbfb4665381e27f2fc,1984,Female,College / university,$2000 to $4999,Democrat,"Hulu,Netflix",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,2,1,4,5,9,5,2,2,They should be charged the same amount,5,5
12/2/2021 11:45,12/2/2021 11:48,IP Address,71.230.51.189,100,166,TRUE,12/2/2021 11:48,R_3KuVsMVh2GuLWae,,,,,40.30329895,-75.59770203,anonymous,EN,60c0e231031a4d06678919c6,1989,Male,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Hulu,Netflix,Peacock,Spotify",,Rarely,Sometimes,,,,,,,,,,,,,,Yes,No,4,2,4,5,9,4,3,2,They should be charged the same amount,10,10
12/2/2021 11:45,12/2/2021 11:48,IP Address,192.31.105.186,100,189,TRUE,12/2/2021 11:48,R_2awwdbr3E9E1T5Q,,,,,37.87359619,-122.2570038,anonymous,EN,6111812b5da50cf8fc44b961,2000,Female,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,HBO Max,Netflix",,Rarely,Sometimes,Yes,Yes,4,4,5,5,7,5,2,4,They should be charged the same amount,7,7,,,,,,,,,,,,,
12/2/2021 11:45,12/2/2021 11:49,IP Address,24.124.102.163,100,190,TRUE,12/2/2021 11:49,R_DiWrza7vjD4bmZb,,,,,38.93370056,-95.23899841,anonymous,EN,5c74e714fc0a2500168face3,2000,Female,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Spotify",,Sometimes,Most of the time,Yes,Yes,4,4,5,5,8,5,1,2,They should be charged the same amount,8,8,,,,,,,,,,,,,
12/2/2021 11:45,12/2/2021 11:52,IP Address,172.90.27.99,100,433,TRUE,12/2/2021 11:52,R_1jTKfAuebjyqTKA,,,,,34.06750488,-118.3520966,anonymous,EN,60d8db71e3c6d6bad40d01d3,1995,Female,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,HBO Max,Hulu,Netflix,Paramount Plus",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,3,2,4,5,10,4,2,4,User A,10,5
12/2/2021 11:45,12/2/2021 11:59,IP Address,172.56.21.156,100,856,TRUE,12/2/2021 11:59,R_3ET1mae5ntgSxKH,,,,,33.51139832,-86.84259796,anonymous,EN,610df4dd015937d7e2fd36f4,1990,Female,High school,$2000 to $4999,Republican,"Apple Music,Disney Plus,Netflix",,Most of the time,Most of the time,Yes,Yes,4,4,4,5,10,5,2,3,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 11:44,12/2/2021 11:46,IP Address,24.55.14.36,100,133,TRUE,12/2/2021 11:46,R_w1ydiHynANEOEqR,,,,,30.42399597,-97.79319763,anonymous,EN,60566620bb888e88b6c157ee,1994,Male,College / university,$5000 to $9999,Republican,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,3,1,4,5,5,4,3,3,User A,5,4
12/2/2021 11:44,12/2/2021 11:46,IP Address,67.149.72.90,100,141,TRUE,12/2/2021 11:46,R_9oGKy9pC8sJH95v,,,,,40.11169434,-82.97280121,anonymous,EN,5eddb03ee85578000c0ac2e0,1995,Female,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,2,4,5,10,5,5,3,User A,10,5
12/2/2021 11:44,12/2/2021 11:47,IP Address,71.222.82.7,100,166,TRUE,12/2/2021 11:47,R_2yd6uvhcCjkRVe5,,,,,36.08610535,-115.254097,anonymous,EN,56c89c761d066b000c473879,1992,Female,Graduate school,$5000 to $9999,Something else,"Amazon Prime / Amazon Music,YouTube Premium / YouTube Music",,Sometimes,Sometimes,Yes,Yes,4,4,5,5,10,5,1,4,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 11:44,12/2/2021 11:47,IP Address,107.77.218.84,100,166,TRUE,12/2/2021 11:47,R_2TnInVKWZEGl80h,,,,,30.42930603,-97.72070313,anonymous,EN,5f970d4552da08066b26476b,1995,Female,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Rarely,Rarely,Yes,Yes,3,3,4,5,10,5,2,4,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 11:44,12/2/2021 11:47,IP Address,70.130.163.43,100,194,TRUE,12/2/2021 11:47,R_3Jn1sPyDI6TftFt,,,,,35.8973999,-83.94249725,anonymous,EN,614e0bb5c032d8ebb38cbeea,1993,Female,Graduate school,$2000 to $4999,Democrat,Spotify,,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,Yes,2,2,4,5,10,5,2,5,They should be charged the same amount,10,10
